,W,K,Threshold,Effect,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
212,0.060307279256997325,8177.621307308208,3.253161667414606e-14,0.34260778345377685,1.0,1.0,0.0006204273152884327,4255.215651224326
213,0.012831149985182151,1349.2967195608135,0.00024247162601095582,0.008767649360665845,1.0,1.0,4.521818753161789e-06,16025.89825830512
214,0.007847821681806831,9469.784799338388,0.018498708252137074,0.036166435427779316,1.0,1.0,5.700776676252983e-06,16008.202329983103
215,0.008912388311593807,6609.407717167386,0.022684649584275855,0.16210612289089066,1.0,1.0,1.779149123334373e-06,16009.51580188748
216,0.007996163926665531,13841.342567267327,0.00027972511742180447,0.004410306321877186,1.0,1.0,5.983065157740987e-06,16007.633744038614
217,0.00871588129708814,1303.3108645287464,0.011032687179300622,0.0009014882473718592,1.0,1.0,1.7719778159259395e-05,16024.668136524417
218,0.03657602652483895,9028984.54718915,1.3990937857182797,3.8842606518538823,1.0,1.0,1.8936374293422268e-06,4738.661458766814
219,0.05467599841290277,9950.113654530069,0.997537337570046,0.3634463123604879,1.0,1.0,5.515450886329175e-08,3822.460766361493
220,0.006690060398167273,59966.64827902655,0.018148205063601344,0.2252003030741698,1.0,1.0,1.908010720226213e-06,16009.468409568492
221,0.01098342753688332,3395.914810623621,0.057579393167358224,3.6825281292044014,1.0,1.0,2.5661033732012247e-06,16017.678777985337
222,0.005945768172170585,6312.798417240386,1.1738578615617574e-06,0.0001584672266090299,1.0,1.0,1.0756996511815902e-05,16018.206659303047
223,0.008956323625798979,2000.9385612695166,0.0005783699323877277,2.2573837879305936,1.0,1.0,1.335505757953886e-06,16015.48233031946
224,0.039731801171074096,107098.03258308044,0.969785374784396,1.0442808661379028,1.0,1.0,1.3806496088313956e-06,3611.806367711297
225,0.005676923362885739,47530.594760983586,3.625290064557406e-05,0.8739090167904698,1.0,1.0,8.800096293707504e-06,16016.562538118138
226,0.03889337254091063,7052161.527174244,0.0015809034749559932,2.3248606414288866,1.0,1.0,0.00030901276334416625,3679.875876165082
227,0.03872198086446837,3680258.114177515,0.4518893696194208,5.329349074879309,1.0,1.0,3.9213277552122526e-05,3696.6150454353815
228,0.006013462867153779,25924.38514719163,1.6384032264294705e-05,0.014805758799793638,1.0,1.0,1.250110636772836e-05,16014.18683204146
229,0.009342031764572784,24783.676279083065,1.503609233741127e-05,0.31110199652217,1.0,1.0,4.928796158676303e-05,16010.689099449768
230,0.007691075234328991,11422.699159358324,3.1076860993501986e-06,0.05282447674820801,1.0,1.0,2.786685988269369e-06,16008.05589071853
231,0.03659350277413887,13929116.605280675,0.05057868451033984,3.260256378225713,1.0,1.0,0.000809241270578343,4679.592666483716
232,0.005635579771975,4551.65514689178,0.00040468328039516073,0.00036603974748461747,1.0,1.0,3.034270585991421e-06,16023.052111603003
233,0.05012750841208298,10685.509594747677,0.00029187756702989093,0.19755073030378786,1.0,1.0,0.00028908992634849533,3671.893491450441
234,0.04947625573568944,11082.8275814016,2.307552586677735e-05,0.20442247119881335,1.0,1.0,0.0003858705710207381,3633.528242808989
235,0.036464959940563084,4254694.208405335,1.8172382906092368,5.716124133828327,1.0,1.0,5.617161409232287e-06,4737.801680917572
236,0.011172619682900571,10242.065041793932,5.885541943044171e-06,0.00046668436055002753,1.0,1.0,5.462249273284236e-05,16022.274731417383
237,0.005688950290752749,3852.6417060777253,0.004109113626462172,0.05468052427074302,1.0,1.0,9.330443867343331e-06,16023.833602907707
238,0.0554166132608014,9542.806983239332,0.2071958865066876,0.25436722753932306,1.0,1.0,3.63201198404361e-05,3951.1103129804133
239,0.006189717115250192,14620.776413874606,0.024412991723832392,0.01909262391392397,1.0,1.0,1.45720996073427e-06,16013.691417976284
240,0.038974742166721366,1608490.8512685818,1.3478473921963729e-05,1.149322725399012,1.0,1.0,0.0005357734850938052,3678.766293003884
241,0.007910868369868047,27163.174181324688,0.0003256576149458852,6.702734180316117,1.0,1.0,2.8452677411227934e-06,16007.154899104355
242,0.050320678022088436,10556.640772096529,0.0024162196056511987,0.1861718482568689,1.0,1.0,0.00021456024346455552,3688.012487604759
243,0.00653110778384078,1750.461884081981,0.001523372371069854,0.00010202270315913386,1.0,1.0,4.202156448397258e-06,16027.704553125901
244,0.04038596318842283,53802.26984145507,2.7806422924865542e-09,1.2998239655363395,1.0,1.0,0.0008763590890241582,3565.927377309645
245,0.03651188813764103,1896633.3308316963,0.0003924045676078283,3.0164571847924355,1.0,1.0,0.005332820228895852,4729.182686159424
246,0.05048344183220256,10624.528285345928,0.6725187761410846,0.1833661487589671,1.0,1.0,1.407441413028244e-05,3695.8951490921336
247,0.00626798220313279,2533.671777344177,0.0013313665529474676,0.0068749914150651684,1.0,1.0,4.577779310123447e-06,16023.24568357036
248,0.00992269883789662,53204.190149259855,0.03790214211333008,0.22492706340268614,1.0,1.0,1.2810007481814712e-06,16014.18423665048
249,0.050279184951168496,10606.967980017776,0.9977693557144698,0.191291139151696,1.0,1.0,7.9575815511481e-08,3680.8855740763624
