,W,K,Scale,Min_effect,Max_effect,P_comp,D_comp,Deviation
146,0.04601905650378622,10483.956781873127,55159.686813008724,0.00011977123194448711,0.31579609163931344,1.0,0.05388641989417245,4439.8795372633085
147,0.0409179917484154,15983.905298201731,24191.66399669391,3.4534054221745074,0.00014449577723397956,1.0,0.07188781914139424,4880.077666414569
148,0.0072465943850143905,7249.398172803354,48.605423116900965,0.0005406198999580951,0.00011051263247341238,1.0,0.04941551720978283,16008.324898603047
149,0.04334513750900737,12987.500419370182,1121850.8475013422,0.12574285594081533,0.00022552052518985907,1.0,0.6923104335047986,5016.670817021706
150,0.036454220358027985,9051155.673665335,89.51092667204811,0.019106286594873085,5.403691715363667,1.0,0.3412999077481639,4738.038034967657
151,15.338676824945123,2391.285685471481,21.877178832617076,0.003224919473174077,0.024347522853194244,1.0,0.03282368257691617,11522.231720280275
152,0.04542210234916726,10953.891736452675,59505.28215791428,0.0002624990128214662,0.2613820134812217,1.0,0.021540286657298485,4449.64066627065
153,0.04404681318334882,12226.366180632036,1.4121519047519462,0.009684624340842937,0.1115145262534591,1.0,1.598864915323823,5080.3871331464225
154,0.04633478698523197,10336.711218174773,70397.70262047247,6.108429209448204e-05,0.2587343494751917,1.0,0.013306400795545835,4498.605446782945
155,0.04589408405883058,10648.713369803309,21652.837004667184,0.0001925542098854314,0.2741912382056699,1.0,0.1824095613643648,4476.504644611865
156,0.010723406282356568,2187.039332694912,190.78002626383045,0.0001686210037645689,0.00012421739544942977,1.0,0.08806349908370117,16013.673075624723
157,0.04667889608008075,10162.49645547279,5995.626475393392,0.00017996879048864754,0.2752234311733327,1.0,0.7862201511743677,4527.570300048054
158,0.04712468001165558,9891.97570632778,28797.344929057486,0.0003138911671175722,0.24718644227700196,1.0,0.1228700619552594,4550.938229978289
159,0.044403055474579366,11921.92969665631,32.24453821729459,0.14345774608506254,0.11112242758527748,1.0,0.09035500679186932,5097.882785892971
160,0.043674982721910866,12703.293558438962,2.5244149202360973,0.6402617645169264,0.11912428747422513,1.0,0.07117827766993304,5041.031962406474
161,0.0463397615259812,10400.68592055084,12497.412029371335,5.7020392020334935e-05,0.2378059497048939,1.0,0.2888566264474454,4520.528104698637
162,0.04565343197882148,11056.396829028075,4211.666937951712,0.00015537205602394316,0.16737638716312642,1.0,0.5256808898513105,4576.757646293349
163,0.036621061418273856,5798470.364968544,2.2603738097951807,0.3975462398707567,2.914539387586488,1.0,0.8893109348555283,4740.862616210376
164,0.043903160191218114,12454.965063346626,42112.35322948212,0.12093783281793476,0.0012938389011444688,1.0,1.1200426141009094,5087.895147279123
165,0.03661307215932546,1633921.6220769943,34.183196703605084,0.0002212848909284126,1.2636254945240577,1.0,0.7020784244833361,4739.694231211989
166,0.04133118079950697,17283.40897925721,36091.7134298445,0.00015589235591833902,0.34209491797838504,1.0,0.0669940948105413,4356.773785980219
167,0.044016458557093095,12025.660419127305,5.9644232081950985,0.055261295754807066,0.117075822685907,1.0,0.02576370074201011,5072.69532124735
168,0.04324600906166997,13173.870117407876,45.683746666694496,0.015426225213061397,0.1290797978397407,1.0,0.023958484665403318,5002.659516771239
169,0.03656486173598871,696655.7447473932,3.5512842334538823,0.05341827605449568,4.175742088227833,1.0,0.8711051731828795,4736.216066884545
170,0.010312227550325622,1892.1981782071218,4.155820627502848,0.009768417114828584,0.0002756940426177785,1.0,0.5690412639838335,16010.502088361958
171,0.0434989266626422,12833.259796906492,14.609517500923006,0.7327787578284747,0.12067878206239575,1.0,0.07511157742299025,5031.441412221458
172,0.04093045645490417,16667.174304632863,3.891759358829326,0.026593252551510356,0.2681584995046502,1.0,0.2583651719091078,4847.055464708861
173,0.036437814003654895,2387560.865266621,5412.116956617349,0.01059103210856697,1.5203180786882482,1.0,0.01527622259873409,4739.49278665106
174,0.03738248285296362,70129.05241479937,68.47836053330347,0.6586259956478993,0.9213910544968152,1.0,0.028417941612192976,4732.818229425582
175,0.0380183484820034,39556.04801588565,3.8459374405827,0.00017389429824705776,0.8567594293650063,1.0,1.1868657013443582,4738.4183000310295
176,0.04657037956625694,10038.794612931995,73332.00024415118,0.0001353744180384322,0.2317095069895417,1.0,0.0013900050522067644,4554.170883480736
177,36.579720724450134,1421.2371830035227,2.9520229707103054,0.691039280931261,0.01678417177381977,1.0,0.2880049316243377,13290.990051008848
178,0.04325311530004276,13081.240058411346,18.425835939056615,0.2439563828208431,0.12403974820365354,1.0,0.2882490568077321,5014.669612162845
179,0.037065641347992166,26466854.21824796,20258.348411093568,0.0008206660865717415,0.3431544287464926,1.0,0.1010391909648262,4571.551873112303
180,0.045727311501479496,10932.151520302625,10358.61001077158,0.00019648909389265493,0.20114579608882246,1.0,0.2603881244003554,4523.762901621431
181,0.04624552109080357,10578.68686289177,20087.892058871017,1.4634729862273221e-05,0.1765533468140822,1.0,0.09317063359553024,4552.587726618393
182,0.008975687027316211,6041.149826802299,3622.897538996315,0.00029748842168854004,0.0006438459622797324,1.0,1.1504127459158688,16002.897380179003
183,0.045518594144256616,10849.306645602841,1697.3962868054505,0.0005739205448834072,0.2581022883184652,1.0,2.4753660324929947,4497.8426034747545
184,0.03739407682467009,16142227.736878335,4230.210882095071,12.856782708529115,0.0022596049557122018,1.0,0.3152551788539121,4721.035832455606
185,0.046807582832664944,10165.87087963324,12223.527871156108,0.0001545776270250809,0.16717068886528294,1.0,0.17834063205272713,4611.7700399948135
186,0.04284999132725742,13419.136647254241,61206.88793298861,0.1385532651273619,0.0005345691369580996,1.0,1.3381540032949155,4996.082959068097
187,0.0369259140565374,499693.6071888315,34541.758847852936,0.00010316027960568101,0.590366241209732,1.0,0.08797364537258621,4519.146755587371
188,0.04445920441008778,11914.781304268316,27.62226106133516,0.11004975474864148,0.11142511655617326,1.0,0.015308177086400209,5099.176606024279
189,0.04473597505766176,11602.27081382069,8301.334210076728,0.00010534491081685854,0.451522660542345,1.0,0.8750216595639636,4391.274397593576
190,0.03851804297160428,32529.360807738387,1.3273904242091183,0.00015291674727600283,0.6073133701944949,1.0,2.976145691538058,4745.537479352693
191,0.04311740271591183,13245.239401806934,2.7682090853450103,0.011246719888583143,0.12652499408755805,1.0,1.9642659953530064,5003.960229411828
192,0.036539030709451616,792470.1103133061,81.2864867063482,0.01866013019188921,1.2167649122351716,1.0,0.7349937031895736,4738.90983669952
193,0.03657150118642265,3577001.203409788,7603.4519060685825,0.06812186017715233,4.2512172592355935,1.0,1.5409103207774246,4703.881401090489
194,0.044532493787887886,11738.865353224342,3.7023941079680913,0.004356944445734009,0.1128058544424052,1.0,0.2166430341877508,5103.1579970118955
195,0.037350995931616886,73109.42008860657,218.75793514325008,0.005554216982320796,3.049103698516684,1.0,0.2814066527988127,4730.443262404008
196,5.787919512332178,2709.4030988127665,19.92918379758536,0.004085056626034957,0.019172242791920598,1.0,0.32367411240040017,11253.539809501985
197,0.04584800346342728,10942.743035525953,8987.261733553583,0.00012395549088338028,0.1652146912169694,1.0,0.2232466921701,4575.6784421046805
198,0.04651109642117456,10246.741986406596,21626.24397114449,0.00029193777779962563,0.3270978409660978,1.0,0.2394082977040855,4487.748163690182
199,0.0467759091539411,10127.220651223626,3109.292192478189,0.00032995570132507163,0.4830262179787729,1.0,3.0726986015462248,4488.290894851338
200,20.557715332635947,2331.0846875692528,45.87950196073373,0.08211875365760103,0.0220471021339471,1.0,0.05586716685357825,11620.990539455994
201,0.036635616394870375,18852384.166531853,12.484097381568176,0.0034523530979349137,2.8865774624718767,1.0,0.081989548753509,4742.50380195062
202,0.046803688524671316,10108.078213139226,8702.724911755973,0.00011881093266555959,0.20328472277911075,1.0,0.3532961140436485,4576.4015112482375
203,0.03646138077496126,15598407.366174385,1496.8987427644145,0.005150878992979928,7.635887481641919,1.0,0.4613999949577632,4737.542345097696
204,0.0418651187165803,14690.476567148311,5.136343283938921,0.0035974250884650773,0.20898558286794947,1.0,0.19631620434059785,4900.364260872366
205,0.0424165617157424,14418.219552622795,45.73940865226668,0.2087669237324076,0.13814879790208026,1.0,0.018913208644223783,4951.683829275563
206,0.04335159854672551,12876.662025413772,3948824.509912758,0.12551504755457854,0.0005509938322784733,1.0,0.0664379711128749,5022.840078700639
207,0.04406158794440295,12167.099263530936,1.803618782984978,0.0009913256545582662,0.11918647333695305,1.0,0.036631602899885325,5064.2240264356205
208,0.04378368691890573,12282.567690239806,3.2160207754402323,0.00011962333031667075,0.11800303587517685,1.0,1.0757867159633503,5058.69853927611
