,W,K,Scale,Min_effect,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
212,0.036544294458759743,2527801.32042807,1.5297367208792096,0.002046891516912245,1.0,1.0,0.00030934653546183373,4734.641032229721
213,0.03758451858249834,1245896.1334091409,11.278638379357236,0.00015965704825479562,1.0,1.0,3.840767858650029e-06,4068.688298665881
214,0.03742621803548422,729931.4265756003,0.9925419595890046,0.000114651017126682,1.0,1.0,1.624498279766422e-05,4147.57531504635
215,0.04598325650564804,11499.231610375477,0.5127224493215924,0.00014361235783648922,1.0,1.0,1.6467848911343415e-05,3978.4995184266827
216,0.047383501361797406,10240.650089334276,0.24796910653176435,0.00035509985886718565,1.0,1.0,2.587705677645625e-05,4181.8052052012235
217,0.039913162101813816,29416.01298954596,0.9279421264673412,0.00030402848844342164,1.0,1.0,1.493771622625554e-05,3986.339444668375
218,0.04795511727534468,10328.514828360012,4.4837252776294365,6.65361605570334e-05,1.0,1.0,4.1430518391678375e-06,3923.355077015623
219,0.0462598567355011,10961.634605642852,0.2580019796001184,0.00021208851260926377,1.0,1.0,2.705251750087273e-05,4120.149239911812
220,0.04705523247410635,10760.57705637124,2.1983287472931576,6.669015571255098e-05,1.0,1.0,6.307942481506466e-06,3910.998732089834
221,0.047161616954256316,10540.068371462534,0.4998553619301672,4.264003426549323e-05,1.0,1.0,1.5821229745527405e-05,4026.5970682277134
222,0.04079420676275003,21268.41718167732,0.37142457304607374,0.00034056747778019416,1.0,1.0,2.8419029677919722e-05,4053.715083292081
223,0.047870067465803835,10251.55148038457,4.9184020742576795,9.123064538567064e-05,1.0,1.0,3.918252791440645e-06,3925.4450319938414
224,0.043340907903566615,14967.263686503331,1.3215801762133337,0.0001321960134022215,1.0,1.0,1.0231288493889884e-05,3856.117419282207
225,0.04696301214687145,10559.793688592245,0.31268908906397425,4.999089505763619e-05,1.0,1.0,2.26667724391122e-05,4095.8500872284912
226,0.04794835829788266,10202.188138531965,1.1898829378815223,2.174127552979993e-05,1.0,1.0,8.743248935358859e-06,3983.971945933749
227,0.03807576320032215,110343.64793623725,2.1065716111051787,8.71397512007509e-05,1.0,1.0,1.0432274482802794e-05,4070.610431184415
228,0.03659620446353301,1848992.9626019741,1.9672716181540653,0.0002722245228838102,1.0,1.0,0.0001865794268594204,4731.520373825454
229,0.036607924808043285,754795.4112620834,0.03445594660918536,0.9351739940719846,1.0,1.0,9.008385509028536e-06,4739.584790124028
230,0.047405467342016366,10569.964731456816,1.1002486956960822,2.666023918008626e-05,1.0,1.0,9.378925938102983e-06,3959.9318838486433
231,0.04718965834922649,10491.852159650374,0.4282355801406943,0.00012453304489468158,1.0,1.0,1.748740152025251e-05,4053.6693790856207
232,0.040481648389973285,18503.58330214105,0.037454485542312455,0.2604308262454315,1.0,1.0,8.882211893794184e-07,4820.982014216621
233,0.047840369201522036,10325.263404935451,5.363862439719466,0.0003018554414200761,1.0,1.0,3.7902703236217493e-06,3923.047727338743
234,0.037376538954173914,1523027.2043473157,10.43190152697402,0.0021892244882614725,1.0,1.0,4.167747986163492e-06,4110.299556970828
235,0.04727664118209287,10442.450321504455,0.8236569720357417,0.0001492436255669475,1.0,1.0,1.1232507276685542e-05,3987.6926197013013
236,0.046783431315570764,10674.825571766294,0.4188970449626509,0.00019835718059374043,1.0,1.0,1.836795429309979e-05,4042.215648321417
237,0.03646731468383505,6755191.526936363,0.1943736498627397,2.8485582103712783,1.0,1.0,1.5482259645792424e-06,4738.04505644367
238,0.045748323031192674,11434.200434213422,0.5367364348124211,0.0003910176352912673,1.0,1.0,1.5974779740787657e-05,3980.151487523043
239,0.04554151311842295,11744.588379100778,0.4343706704748244,0.0001629711070912426,1.0,1.0,1.883672336028381e-05,3990.7346811134507
240,0.04754180895220008,10116.166418701956,0.3539132553919179,0.00012450098309379267,1.0,1.0,2.0459018179756906e-05,4105.707124693594
241,0.04075698591490812,21918.202511489886,0.7547948174371812,0.0003790005339898969,1.0,1.0,1.737249636779406e-05,3965.16974146187
242,0.04272196967965178,15784.062973059983,0.6624858500496974,0.0002785390427217624,1.0,1.0,1.6759392769199007e-05,3920.33088079756
243,0.04691855715528053,10600.663079689168,0.4425972502843778,0.00013409477087964638,1.0,1.0,1.7285148257341243e-05,4039.410182728743
244,0.038069711568528765,80218.67851275246,1.0575454501962476,0.00015610234589307376,1.0,1.0,1.569128611476437e-05,4091.4921851913664
245,0.03831976852503475,33775.51940959787,0.5791772916965644,0.8205048917476054,1.0,1.0,0.00018370070810954669,4740.630020686552
246,0.036622384898661584,3945135.9035312175,4.738322852616839,0.012220303953524922,1.0,1.0,0.00042838710504039936,4740.009117573479
247,0.04722730993390627,10706.274340724662,15.346656075066882,1.4267197696376382e-05,1.0,1.0,2.210829634926608e-06,3864.2513008971
248,0.04076543962732113,17543.757889794266,0.02973463114948623,0.2711552948817369,1.0,1.0,1.25536378043196e-06,4833.536941931526
249,0.04651955140162905,11262.791624455,5.711990539472575,0.00016369425997765682,1.0,1.0,3.9280764362640144e-06,3851.8096181415667
