,W,K,Scale,Max_effect,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
216,0.008144059720924097,46190.31569521223,1.856413664535832,0.008734585590608463,1.0,1.0,4.684885240140827e-06,16007.107029610537
217,0.007194215132143378,3786.5136509934086,0.019502836301711263,0.00015238338557998268,1.0,1.0,0.00029245235640811126,16012.109449969164
218,0.04962711630501492,10444.800519147548,1.1818543799278165,0.19446299223905975,1.0,1.0,4.349825463514741e-05,3724.311440282023
219,0.006570432169329379,94184.5593223568,0.029121472389818062,0.0004967668028423958,1.0,1.0,6.598290929324438e-05,16009.906907019044
220,0.03645891838564106,2046838.1091961036,0.0604808714731763,1.3479891031428313,1.0,1.0,2.675558984928181e-05,4740.446365024771
221,0.03640956688244558,1955899.4350805448,1.3600944183162946,1.786429833714701,1.0,1.0,0.0004418515824018523,4742.463016203195
222,0.009162425066533121,4085.057133214004,0.0613026927070572,0.006032298462588642,1.0,1.0,6.310757257495652e-06,16010.88099188679
223,0.009535684068351568,8068.258557118118,0.01130809768117752,0.00016646062117654223,1.0,1.0,3.4509251671090133e-06,16011.369952625664
224,0.010588931139741015,42468.986024562015,1.4768994782164808,0.011570257670860196,1.0,1.0,5.623036900731542e-06,16019.15069476268
225,0.005915797132109843,2907.646927608346,5.677464406041643,0.008306239096989684,1.0,1.0,1.4730373272272296e-06,16024.522401669587
226,0.04927416316698344,10690.628513941872,0.6898098744242829,0.17237305376430093,1.0,1.0,3.728452902190468e-05,3751.12257980785
227,0.006984756298017772,56949.137064629365,2.480273096402081,0.00020304742904872123,1.0,1.0,0.0005799383796649098,16006.262462512354
228,0.04369961097194061,17958.227322832445,2.9588066005754023,2.4318743212857776,1.0,1.0,5.0539512901437046e-06,3516.3523262612207
229,0.00550949247791211,9159.205139925467,0.4217425852050768,0.00015761629726433057,1.0,1.0,0.0009336271579196226,16019.427742649736
230,0.009825120325200642,9072.711814031762,2.7806914754143763,0.00016432019712098343,1.0,1.0,4.364036811547014e-05,16012.758770121196
231,0.0077380902357942535,12987.029944917807,0.05050686226261076,0.0005701558478117,1.0,1.0,7.947900472470029e-06,16007.82726076383
232,0.04923174419984173,10816.657396719304,1.44713404392132,0.18337432654607036,1.0,1.0,5.052674270664512e-05,3711.639208285064
233,0.03655525397368173,4030795.984504761,0.09830170544954958,2.1554421037790426,1.0,1.0,7.839384763205419e-05,4738.002067614966
234,0.047588185142985635,11714.044058355215,0.28973791505793384,0.19881950367678586,1.0,1.0,1.4583868443758066e-05,3875.83896771856
235,0.0054902922059841385,5435.5691341295205,0.02321347100170265,0.0007487728334672202,1.0,1.0,3.4664635505172884e-06,16023.402681957234
236,0.010482917166012322,36147.80797165252,0.8408709524566377,0.05006889346762562,1.0,1.0,1.2025230040291048e-06,16018.182213083594
237,0.04909339541872119,10926.275282083643,0.8042409416925703,0.4438969012632422,1.0,1.0,1.3394671838509171e-05,3650.9899045866323
238,0.00757986263797663,16731.995803180387,0.3800576187852968,0.00040715779289779246,1.0,1.0,3.905482259382591e-05,16007.7216590559
239,0.047553783065611865,12183.801732562317,543.3101552805525,0.3811368320872141,1.0,1.0,0.00014470389450894623,3558.2039313805444
240,0.038226447318809004,35673.61553331104,0.04809826950726597,2.3210436142859323,1.0,1.0,0.000124048492599445,4738.1646681844395
241,0.0061048639899220925,33735.151122435884,2.6312638706785383,0.1175408520435927,1.0,1.0,1.0844792826911399e-06,16013.258112216452
242,0.00847816792262086,3858.788057589279,0.06836075602830173,0.004134607718100372,1.0,1.0,9.513699306491812e-06,16010.52982944705
243,0.005903772824659267,73299.3121122146,0.1535444843839993,0.0004643127415082296,1.0,1.0,3.341239993237953e-06,16014.377985938509
244,0.04953536451370953,10433.897217881253,0.42217797827254,0.1797111824663504,1.0,1.0,2.505175650378605e-05,3802.2098227439706
245,0.04956189334710008,10266.937307781098,0.3249032942101476,0.16348955165818532,1.0,1.0,2.305544169284052e-05,3893.486460887685
246,0.00954665445740715,9022.349108631312,0.34553048085119914,0.0005945202045544763,1.0,1.0,1.011917824116112e-06,16011.433219562483
247,0.044638759478057635,14762.5306788066,0.3921522207257621,0.27857483512034503,1.0,1.0,1.3210520583615265e-05,3710.56185589115
248,0.0065831705739983325,30132.17865623833,0.41524874370012377,0.00047084672860767433,1.0,1.0,4.528030413241687e-05,16010.375598672808
249,0.04836639772637505,10758.536925304035,0.5837047336689443,0.5177525834844375,1.0,1.0,4.462773602353619e-06,3787.802710663948
