,W,K,Conc_level,Scale,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
216,0.05046173123132885,10316.685888182772,3.16316608485502e-07,0.17339739757738906,1.0,1.0,0.0005350098735986983,3744.2076451829907
217,0.04777468124793608,10544.082216658337,0.0022771957506632877,1.0557333348481006,1.0,1.0,9.75895834804021e-05,3798.2889135421615
218,0.047383978508682256,11033.961078681443,0.0007025644321493492,2.9373844421277444,1.0,1.0,0.00010130604818726087,3715.1670682119607
219,0.043609260072306144,12491.888967121873,0.10200609610528873,1.2924146525124685,1.0,1.0,7.614630878883535e-09,5045.753474621655
220,0.05386098542231068,9702.543526284984,2.165494370212506e-06,0.3047304980639029,1.0,1.0,0.00029441786916721525,3764.8271331750157
221,0.03648271604505075,23593508.05515583,0.3062634775682484,12.584620119052689,1.0,1.0,6.644341810695099e-06,4737.475188011857
222,0.037267308243562745,2629962.9244620027,0.0006980556479057241,9.092798959697024,1.0,1.0,9.917575239015952e-05,4093.7694883801314
223,0.037444512017678115,2545605.457173347,0.0054634835525498825,0.9187131490972422,1.0,1.0,0.00011103417369788692,4084.957792877797
224,0.036620935956039005,4228528.9880387215,0.3955635025010219,12.935353445900411,1.0,1.0,8.549870764366864e-06,4740.444112001127
225,0.053062188369998,10082.706990630226,1.3064553589016564e-06,0.29063685981008763,1.0,1.0,0.0003141825384618522,3733.7319134745335
226,12.442380667692367,2357.0852546669594,0.4055264683149338,0.031746252716345034,1.0,1.0,4.906901057891142e-05,11483.56760499318
227,0.03657564044934783,3830161.7199625736,0.5969469985755784,3.9360039799019484,1.0,1.0,3.5496875346193848e-06,4739.093934215396
228,0.03719831197612023,91187.4869325723,2.0710133778764086,1.357639575553523,1.0,1.0,0.00036791256435689246,4732.094450016308
229,0.05301141947537478,10105.305395908998,1.3161678007380131e-06,0.3248947699941629,1.0,1.0,0.0003111729450477925,3706.396550294029
230,0.037800333079463365,3162667.839929796,0.00032951957779708103,9.97448832646323,1.0,1.0,0.00011847410405534761,3993.1740470069135
231,0.03986270838428156,43816.018652784536,0.003417550690006609,0.49972760961837004,1.0,1.0,0.00014815779758422048,3847.6340400868257
232,0.0414259698201103,13394.675878446391,2.4731059707805176,7.605776930248278,1.0,1.0,0.00015272508219970994,4972.968445657268
233,0.05147791479344145,9909.773756692968,3.561225042634698e-05,7.389990564252093,1.0,1.0,0.0001460004965650202,3594.6174799010414
234,0.03645078691357045,2452564.4054062897,3.250188568315592,7.258591844217509,1.0,1.0,4.3501228179988544e-06,4738.501122384034
235,3.871927852385436,87999.86541751551,0.006402226693864814,1.640119108545365,1.0,1.0,2.1973246454271583e-06,17067.927596628277
236,0.04543151823522002,12267.989143648767,0.0016974701016884346,2.01320485747918,1.0,1.0,9.269772100025837e-05,3783.42242320184
237,0.03754564495688891,16359049.086260568,0.0019375436145538587,2.297318262752133,1.0,1.0,0.0001140360684162686,4046.144072855503
238,0.05096943671751362,9741.333985578369,0.002763637446600397,0.2650647260217127,1.0,1.0,0.00013323412768862606,3821.651274104533
239,0.03658604369048175,1834710.8987325088,1.7652841183971626,1.8870515802835777,1.0,1.0,1.7767544576300758e-06,4739.30561917142
240,0.04983582786027769,11044.569186119255,0.00028114575668884977,0.3086188686213288,1.0,1.0,0.00019657227084894557,3617.276964831447
241,0.03850031064949433,30306.8754084483,3.0267248221821785,4.959849573892232,1.0,1.0,1.418866236014033e-05,4746.676331450616
242,0.036864387735322975,185278.6307202592,0.7357815545214739,0.934540465106102,1.0,1.0,0.0003151027018240255,4735.984304959599
243,0.03865993342536436,4446994.945838165,0.00014110515502291338,8.552600664589859,1.0,1.0,0.00014617046557575792,3878.5685207314223
244,0.05143790666413103,10212.441448429323,0.00033395925981171944,0.4082064491053894,1.0,1.0,0.00017129138466130697,3640.977504152058
245,0.051447400837102905,10386.147913943725,9.11843536040522e-05,0.5125621593167391,1.0,1.0,0.00019570549268905956,3610.2532720312565
246,0.03793679298746844,207528.30420359055,0.008046430770823797,0.5019080916614074,1.0,1.0,0.00012797463291362395,4066.754396953872
247,0.008889341715035758,18714.021537874392,0.00017426742625742612,0.24525706938821104,1.0,1.0,3.496019171215869e-06,16007.906193091236
248,0.051568605741410256,9988.606426601034,0.0007252959585744512,0.2982937193097703,1.0,1.0,0.00016298133271853884,3708.9114666717187
249,0.04982299788605378,10349.531242776737,0.0027245892679127032,0.2585039027689547,1.0,1.0,0.00013989120736911993,3762.1928639601892
