,W,K,Slope,Min_effect,Flag_consumption_model,Init_conc_comp,D_comp,Deviation
213,0.03967256509805903,20603.919311818656,2.9079886567573388,0.00203861176026713,1.0,1.0,0.0006980887360929268,4790.4186442641685
214,0.03696313686859229,152646.9208272635,2.6607873247371083,0.00039963605375863495,1.0,1.0,0.00038648694321225777,4734.085864151039
215,0.045861511989837934,10409.170338270591,0.3886625793353643,0.00027690724245621495,1.0,1.0,7.45702031752294e-06,4468.126382102605
216,0.04343650686659479,12796.075732058798,0.9248632605539991,0.0003457370048246274,1.0,1.0,3.5989242911543405e-06,4318.366737225035
217,0.042007244223860526,14820.144665510945,0.0014896112319004225,0.16774231137516665,1.0,1.0,0.0009128866445105409,4910.204688709164
218,0.03674173030809783,13351925.966831405,0.9948296483159064,0.00047193429810233044,1.0,1.0,5.464276573817757e-06,4491.0835189389645
219,0.04575307160294037,10709.72178121602,2.101651623330672,3.079484191743758e-05,1.0,1.0,1.2423394288261968e-06,4392.770522818286
220,0.03815649443473415,37112.03988332404,1.3862281228096598,0.026840507970023783,1.0,1.0,0.0005017440409470676,4737.225557448925
221,0.03650626951972185,8519545.585857704,8.715090924888166,0.20703026942923464,1.0,1.0,0.00010765091261909152,4737.050471861674
222,0.03643658554305815,1651425.7442317712,4.3357137013341465,0.09426081416704304,1.0,1.0,6.82762625056204e-05,4739.062811920318
223,0.03926309395035285,29844.917695801847,0.25941211570023115,0.00016962490050719204,1.0,1.0,2.3343545641987346e-05,4468.555287510847
224,0.03751311695762403,64834.62450071893,6.848655219346473,0.0005994485829327982,1.0,1.0,0.0001954207601790684,4731.62735029454
225,0.03672888327719466,4342180.372935021,3.370423427327007,0.00012837583431958644,1.0,1.0,1.6408510499949787e-06,4467.340198140893
226,37.355904552971936,2353.556021011885,0.013161418344928077,0.013332564163874308,1.0,1.0,6.674189868761963e-05,11627.545510956754
227,0.03765614477607434,53332.396619908825,0.3667256489387747,0.9076250645165856,1.0,1.0,9.971850022309128e-05,4731.544333441368
228,0.03651598910959205,6936009.223626475,3.720576481530863,0.0016495027042660244,1.0,1.0,0.0001271581003746934,4736.806253586885
229,0.04590097086984202,10506.48352320703,0.5987857847305208,2.9155760342092877e-05,1.0,1.0,4.673477897647841e-06,4431.248432102242
230,0.045061365207574935,11141.44024417112,2.0994852922545504,7.561087078766392e-05,1.0,1.0,1.3057934493238621e-06,4360.1620870455245
231,0.04473294992675824,11641.279757416924,0.293691323250002,6.588329770558492e-05,1.0,1.0,1.2030331432690415e-05,4426.1511924272245
232,0.0464470577405072,10163.809834758631,1.5039550226378862,0.00018042061504058133,1.0,1.0,1.6950896606342746e-06,4441.939281266188
233,0.036489121538714586,4776475.214466217,2.2803995715174503,0.04455426914934402,1.0,1.0,0.00028795498657720664,4737.612079675838
234,0.03661569272138862,1994202.4712613318,1.308378337330792,0.0018983925514169532,1.0,1.0,6.356284145075532e-05,4730.486911908003
235,0.04632923671607364,10284.01852771834,0.35228541208600433,7.8874630597705e-05,1.0,1.0,8.176516904026651e-06,4489.1336875644065
236,0.046558178502315715,10206.61594457122,0.23819020805422286,4.273550073356973e-05,1.0,1.0,1.2736641533539013e-05,4545.317192556428
237,0.04574012894879165,10733.110451344355,0.3489717619692896,0.0005646861943236179,1.0,1.0,8.367670392837187e-06,4468.3081273198295
238,0.03643960903246362,5640218.154648568,3.5068871441175067,0.0010604779423105703,1.0,1.0,6.647942657395933e-05,4737.214832238211
239,0.04578055376557533,10786.56981819645,0.19561480988884147,0.00026908585162173593,1.0,1.0,1.8150688045582773e-05,4538.9142712940475
240,0.03662580935080255,1303725.585956997,5.312979047285059,0.022873863771482244,1.0,1.0,0.0003307748584188855,4738.454357410248
241,0.04514349581986992,11247.808984808731,0.19237842007247294,0.00027919756226134834,1.0,1.0,1.955730668510632e-05,4517.558096997446
242,0.040019395122538964,22964.25629587355,1.1307986488501736,0.00022441141116139051,1.0,1.0,3.7279131166697617e-06,4320.974434495964
243,0.03654764425420447,2363117.5115715647,0.1141635386924142,1.6209636215420375,1.0,1.0,0.0003369922600634319,4737.911020860287
244,0.03679830339536681,5276628.153772942,1.0920007828577198,0.002291398751798602,1.0,1.0,5.120026313371659e-06,4498.942802205709
245,0.04216788514197821,15131.8123469018,0.8611398021245459,0.00011507226073995966,1.0,1.0,4.291631987050251e-06,4298.37043505859
246,0.036453993496018,1287836.7902091115,5.589374667433491,0.00840269087376942,1.0,1.0,6.865507021999152e-06,4715.905478193601
247,0.045487802108182096,10764.89546266929,3.683301998290556,8.0026771393495e-05,1.0,1.0,7.136824817813504e-07,4379.0946622532865
248,0.03650345447625128,3203345.3915759437,1.787230458654798,0.00016930632186041558,1.0,1.0,0.00016946326760476247,4736.999254856868
249,0.044756624275906425,11577.181726145112,0.24403578586442354,0.00014935370188430333,1.0,1.0,1.4543090707593796e-05,4455.548974239191
