,W,K,empty_0,Max_effect,P_comp,D_comp,Deviation
220,0.03875847930465761,28178.976912623813,0.0,4.304458841118241,1.0,0.01292302169059215,4750.299741758483
221,0.043490798367197686,13069.101298475496,0.0,0.12357278651410862,1.0,0.9085085421683846,5020.584959663551
222,0.009825967713097893,2569.7651022439723,0.0,0.00014718304936787733,1.0,1.3384318910131736,16010.499512035512
223,0.044035206534757385,12360.345435715171,0.0,0.11694092857623402,1.0,0.016937100714061022,5063.160175293886
224,0.043808553375574336,12463.205138406123,0.0,0.11977247610027646,1.0,0.018493494357231063,5048.614743203067
225,0.036593885214582685,9769494.48836673,0.0,1.7982493515958304,1.0,1.100969781132066,4739.955583428885
226,0.0436424690038106,12541.81636035455,0.0,0.11880622058109695,1.0,0.03908842704548555,5046.231334467855
227,0.043992641416956496,11972.12555389401,0.0,0.12611301836148528,1.0,0.019721332990957376,5058.249752236328
228,0.03833438755048686,35841.501476590915,0.0,1.0094530607917005,1.0,0.04330958501573277,4740.104190815891
229,0.042939241795492085,13419.789546186188,0.0,0.13839496711905042,1.0,0.0262565921380517,4978.635449188109
230,0.04260759924000585,13800.732239538082,0.0,0.1349947213644151,1.0,1.7788939050549208,4972.677203731621
231,0.04354959567071693,12788.331153186202,0.0,0.12982138853084627,1.0,0.9837323314819711,5018.395489673298
232,0.043451916028601024,12831.8204549893,0.0,0.11957366803796925,1.0,0.039440257347520734,5033.766063451261
233,0.037290497035714784,76519.24831728838,0.0,1.5276848117806556,1.0,0.03202004083147675,4731.103642831236
234,0.04318548233860118,13169.11035936545,0.0,0.12595899105385802,1.0,0.09657226748328407,5007.625636375898
235,2.443710842535084,4302.906764332408,0.0,0.018247473771752218,1.0,0.8209157072754771,11394.920729743872
236,0.04347277706211875,12747.753120984657,0.0,0.12206357379885865,1.0,0.017548622326775308,5030.597080571623
237,0.04387015316003756,12343.472496646791,0.0,0.1168341488069751,1.0,1.5520123349602313,5059.809398301301
238,0.008427195374933595,5272.539758958549,0.0,0.00010647774358957368,1.0,0.995940752787344,16007.318700296975
239,0.04332821659634736,13014.621598493955,0.0,0.12253114861699045,1.0,0.053522126278330216,5020.3729760366205
240,0.036378476034530635,17263088.720896784,0.0,4.35967829411807,1.0,1.2460792917768453,4741.964750658954
241,0.03658754589792978,304267.4587583113,0.0,1.9065689522712053,1.0,0.023262569230724617,4738.689323109758
242,0.04398053506676554,12200.547927918777,0.0,0.11517184536926132,1.0,0.8031336497735095,5070.231942462088
243,0.04387659694009388,12389.788755066638,0.0,0.1198341971302671,1.0,0.045850837933332174,5052.059742019939
244,0.043825722562916745,12266.67484681509,0.0,0.1178924790172476,1.0,0.09937091733193508,5059.6986087392
245,0.0430301706307871,13162.570881472366,0.0,0.14268124310657676,1.0,0.03224467897614214,4982.3782140281155
246,0.0436245255608835,12540.794653006145,0.0,0.12273137372149268,1.0,1.9332553814891875,5037.307316354877
247,0.0419613645349848,14619.402903334973,0.0,0.19953345568581024,1.0,0.01567293705171324,4904.862051061297
248,0.009216287924134784,1554.54412412965,0.0,0.00010238649947297686,1.0,0.2857416393071225,16017.413721810814
249,0.04320368504677825,13024.510123988764,0.0,0.12428622029938798,1.0,0.05722788314464451,5016.072581852362
